STT,Mã tỉnh (BNV),Tên tỉnh/TP mới,Mã tỉnh (TMS),Số tự tăng,Mã phường/xã mới,Tên Phường/Xã mới,Trạng thái rà soát cuối
2048,23,Tỉnh Khánh Hòa,511,7,51109007,Phường Cam Linh,
2049,23,Tỉnh Khánh Hòa,511,8,51109008,Phường Ba Ngòi,
2050,23,Tỉnh Khánh Hòa,511,9,51109009,Xã Nam Cam Ranh,
2051,23,Tỉnh Khánh Hòa,511,10,51105010,Xã Bắc Ninh Hoà,
2052,23,Tỉnh Khánh Hòa,511,11,51105011,Phường Ninh Hoà,
2053,23,Tỉnh Khánh Hòa,511,12,51105012,Xã Tân Định,
2054,23,Tỉnh Khánh Hòa,511,13,51105013,Phường Đông Ninh Hoà,
2055,23,Tỉnh Khánh Hòa,511,14,51105014,Phường Hoà Thắng,
2056,23,Tỉnh Khánh Hòa,511,15,51105015,Xã Nam Ninh Hoà,
2057,23,Tỉnh Khánh Hòa,511,16,51105016,Xã Tây Ninh Hoà,
2058,23,Tỉnh Khánh Hòa,511,17,51105017,Xã Hoà Trí,
2059,23,Tỉnh Khánh Hòa,511,18,51103018,Xã Đại Lãnh,
2060,23,Tỉnh Khánh Hòa,511,19,51103019,Xã Tu Bông,
2061,23,Tỉnh Khánh Hòa,511,20,51103020,Xã Vạn Thắng,
2062,23,Tỉnh Khánh Hòa,511,21,51103021,Xã Vạn Ninh,
2063,23,Tỉnh Khánh Hòa,511,22,51103022,Xã Vạn Hưng,
2064,23,Tỉnh Khánh Hòa,511,23,51107023,Xã Diên Khánh,
2065,23,Tỉnh Khánh Hòa,511,24,51107024,Xã Diên Lạc,
2066,23,Tỉnh Khánh Hòa,511,25,51107025,Xã Diên Điền,
2067,23,Tỉnh Khánh Hòa,511,26,51107026,Xã Diên Lâm,
2068,23,Tỉnh Khánh Hòa,511,27,51107027,Xã Diên Thọ,
2069,23,Tỉnh Khánh Hòa,511,28,51107028,Xã Suối Hiệp,
2070,23,Tỉnh Khánh Hòa,511,29,51117029,Xã Cam Lâm,
2071,23,Tỉnh Khánh Hòa,511,30,51117030,Xã Suối Dầu,
2072,23,Tỉnh Khánh Hòa,511,31,51117031,Xã Cam Hiệp,
2073,23,Tỉnh Khánh Hòa,511,32,51117032,Xã Cam An,
2074,23,Tỉnh Khánh Hòa,511,33,51111033,Xã Bắc Khánh Vĩnh,
2075,23,Tỉnh Khánh Hòa,511,34,51111034,Xã Trung Khánh Vĩnh,
2076,23,Tỉnh Khánh Hòa,511,35,51111035,Xã Tây Khánh Vĩnh,
2077,23,Tỉnh Khánh Hòa,511,36,51111036,Xã Nam Khánh Vĩnh,
2078,23,Tỉnh Khánh Hòa,511,37,51111037,Xã Khánh Vĩnh,
2079,23,Tỉnh Khánh Hòa,511,38,51113038,Xã Khánh Sơn,
2080,23,Tỉnh Khánh Hòa,511,39,51113039,Xã Tây Khánh Sơn,
2081,23,Tỉnh Khánh Hòa,511,40,51113040,Xã Đông Khánh Sơn,
2082,23,Tỉnh Khánh Hòa,511,41,51115041,Đặc khu Trường Sa,
2083,23,Tỉnh Khánh Hòa,511,42,70501042,Phường Phan Rang,
2084,23,Tỉnh Khánh Hòa,511,43,70501043,Phường Đông Hải,
2085,23,Tỉnh Khánh Hòa,511,44,70505044,Phường Ninh Chử,
2086,23,Tỉnh Khánh Hòa,511,45,70501045,Phường Bảo An,
2087,23,Tỉnh Khánh Hòa,511,46,70501046,Phường Đô Vinh,
2088,23,Tỉnh Khánh Hòa,511,47,70507047,Xã Ninh Phước,
2089,23,Tỉnh Khánh Hòa,511,48,70507048,Xã Phước Hữu,
2090,23,Tỉnh Khánh Hòa,511,49,70507049,Xã Phước Hậu,
2091,23,Tỉnh Khánh Hòa,511,50,70513050,Xã Thuận Nam,
2092,23,Tỉnh Khánh Hòa,511,51,70513051,Xã Cà Ná,
2093,23,Tỉnh Khánh Hòa,511,52,70513052,Xã Phước Hà,
2094,23,Tỉnh Khánh Hòa,511,53,70513053,Xã Phước Dinh,
2095,23,Tỉnh Khánh Hòa,511,54,70505054,Xã Ninh Hải,
2096,23,Tỉnh Khánh Hòa,511,55,70505055,Xã Xuân Hải,
2097,23,Tỉnh Khánh Hòa,511,56,70505056,Xã Vĩnh Hải,
2098,23,Tỉnh Khánh Hòa,511,57,70511057,Xã Thuận Bắc,
2099,23,Tỉnh Khánh Hòa,511,58,70511058,Xã Công Hải,
2100,23,Tỉnh Khánh Hòa,511,59,70503059,Xã Ninh Sơn,
2101,23,Tỉnh Khánh Hòa,511,60,70503060,Xã Lâm Sơn,
2102,23,Tỉnh Khánh Hòa,511,61,70503061,Xã Anh Dũng,
2103,23,Tỉnh Khánh Hòa,511,62,70503062,Xã Mỹ Sơn,
2104,23,Tỉnh Khánh Hòa,511,63,70509063,Xã Bác Ái Đông,
2105,23,Tỉnh Khánh Hòa,511,64,70509064,Xã Bác Ái,
2106,23,Tỉnh Khánh Hòa,511,65,70509065,Xã Bác Ái Tây,
2185,24,Tỉnh Gia Lai,603,1,50701001,Phường Quy Nhơn,
2186,24,Tỉnh Gia Lai,603,2,50701002,Phường Quy Nhơn Đông,
2187,24,Tỉnh Gia Lai,603,3,50701003,Phường Quy Nhơn Tây,
2188,24,Tỉnh Gia Lai,603,4,50701004,Phường Quy Nhơn Nam,
2189,24,Tỉnh Gia Lai,603,5,50701005,Phường Quy Nhơn Bắc,
2190,24,Tỉnh Gia Lai,603,6,50717006,Phường Bình Định,
2191,24,Tỉnh Gia Lai,603,7,50717007,Phường An Nhơn,
2192,24,Tỉnh Gia Lai,603,8,50717008,Phường An Nhơn Đông,
2193,24,Tỉnh Gia Lai,603,9,50717009,Phường An Nhơn Nam,
2194,24,Tỉnh Gia Lai,603,10,50717010,Phường An Nhơn Bắc,
2195,24,Tỉnh Gia Lai,603,11,50717011,Xã An Nhơn Tây,
2196,24,Tỉnh Gia Lai,603,12,50705012,Phường Bồng Sơn,
2197,24,Tỉnh Gia Lai,603,13,50705013,Phường Hoài Nhơn,
2198,24,Tỉnh Gia Lai,603,14,50705014,Phường Tam Quan,
2199,24,Tỉnh Gia Lai,603,15,50705015,Phường Hoài Nhơn Đông,
2200,24,Tỉnh Gia Lai,603,16,50705016,Phường Hoài Nhơn Tây,
2201,24,Tỉnh Gia Lai,603,17,50705017,Phường Hoài Nhơn Nam,
2202,24,Tỉnh Gia Lai,603,18,50705018,Phường Hoài Nhơn Bắc,
2203,24,Tỉnh Gia Lai,603,19,50713019,Xã Phù Cát,
2204,24,Tỉnh Gia Lai,603,20,50713020,Xã Xuân An,
2205,24,Tỉnh Gia Lai,603,21,50713021,Xã Ngô Mây,
2206,24,Tỉnh Gia Lai,603,22,50713022,Xã Cát Tiến,
2207,24,Tỉnh Gia Lai,603,23,50713023,Xã Đề Gi,
2208,24,Tỉnh Gia Lai,603,24,50713024,Xã Hoà Hội,
2209,24,Tỉnh Gia Lai,603,25,50713025,Xã Hội Sơn,
2210,24,Tỉnh Gia Lai,603,26,50709026,Xã Phù Mỹ,
2211,24,Tỉnh Gia Lai,603,27,50709027,Xã An Lương,
2212,24,Tỉnh Gia Lai,603,28,50709028,Xã Bình Dương,
2213,24,Tỉnh Gia Lai,603,29,50709029,Xã Phù Mỹ Đông,
2214,24,Tỉnh Gia Lai,603,30,50709030,Xã Phù Mỹ Tây,
2215,24,Tỉnh Gia Lai,603,31,50709031,Xã Phù Mỹ Nam,
2216,24,Tỉnh Gia Lai,603,32,50709032,Xã Phù Mỹ Bắc,
2217,24,Tỉnh Gia Lai,603,33,50719033,Xã Tuy Phước,
2218,24,Tỉnh Gia Lai,603,34,50719034,Xã Tuy Phước Đông,
2219,24,Tỉnh Gia Lai,603,35,50719035,Xã Tuy Phước Tây,
2220,24,Tỉnh Gia Lai,603,36,50719036,Xã Tuy Phước Bắc,
2221,24,Tỉnh Gia Lai,603,37,50715037,Xã Tây Sơn,
2222,24,Tỉnh Gia Lai,603,38,50715038,Xã Bình Khê,
2223,24,Tỉnh Gia Lai,603,39,50715039,Xã Bình Phú,
2224,24,Tỉnh Gia Lai,603,40,50715040,Xã Bình Hiệp,
2225,24,Tỉnh Gia Lai,603,41,50715041,Xã Bình An,
2226,24,Tỉnh Gia Lai,603,42,50707042,Xã Hoài Ân,
2227,24,Tỉnh Gia Lai,603,43,50707043,Xã Ân Tường,
2228,24,Tỉnh Gia Lai,603,44,50707044,Xã Kim Sơn,
2229,24,Tỉnh Gia Lai,603,45,50707045,Xã Vạn Đức,
2230,24,Tỉnh Gia Lai,603,46,50707046,Xã Ân Hảo,
2231,24,Tỉnh Gia Lai,603,47,50721047,Xã Vân Canh,
2232,24,Tỉnh Gia Lai,603,48,50721048,Xã Canh Vinh,
2233,24,Tỉnh Gia Lai,603,49,50721049,Xã Canh Liên,
2234,24,Tỉnh Gia Lai,603,50,50711050,Xã Vĩnh Thạnh,
2235,24,Tỉnh Gia Lai,603,51,50711051,Xã Vĩnh Thịnh,
2236,24,Tỉnh Gia Lai,603,52,50711052,Xã Vĩnh Quang,
2237,24,Tỉnh Gia Lai,603,53,50711053,Xã Vĩnh Sơn,
2238,24,Tỉnh Gia Lai,603,54,50703054,Xã An Hoà,
2239,24,Tỉnh Gia Lai,603,55,50703055,Xã An Lão,
2240,24,Tỉnh Gia Lai,603,56,50703056,Xã An Vinh,
2241,24,Tỉnh Gia Lai,603,57,50703057,Xã An Toàn,
2107,24,Tỉnh Gia Lai,603,58,60301058,Phường Pleiku,
2108,24,Tỉnh Gia Lai,603,59,60301059,Phường Hội Phú,
2109,24,Tỉnh Gia Lai,603,60,60301060,Phường Thống Nhất,
2110,24,Tỉnh Gia Lai,603,61,60301061,Phường Diên Hồng,
2111,24,Tỉnh Gia Lai,603,62,60301062,Phường An Phú,
2112,24,Tỉnh Gia Lai,603,63,60301063,Xã Biển Hồ,
2113,24,Tỉnh Gia Lai,603,64,60301064,Xã Gào,
2114,24,Tỉnh Gia Lai,603,65,60307065,Xã Ia Ly,
2115,24,Tỉnh Gia Lai,603,66,60307066,Xã Chư Păh,
2116,24,Tỉnh Gia Lai,603,67,60307067,Xã Ia Khươl,
2117,24,Tỉnh Gia Lai,603,68,60307068,Xã Ia Phí,
2118,24,Tỉnh Gia Lai,603,69,60317069,Xã Chư Prông,
2119,24,Tỉnh Gia Lai,603,70,60317070,Xã Bàu Cạn,
2120,24,Tỉnh Gia Lai,603,71,60317071,Xã Ia Boòng,
2121,24,Tỉnh Gia Lai,603,72,60317072,Xã Ia Lâu,
2122,24,Tỉnh Gia Lai,603,73,60317073,Xã Ia Pia,
2123,24,Tỉnh Gia Lai,603,74,60317074,Xã Ia Tôr,
2124,24,Tỉnh Gia Lai,603,75,60319075,Xã Chư Sê,
2125,24,Tỉnh Gia Lai,603,76,60319076,Xã Bờ Ngoong,
2126,24,Tỉnh Gia Lai,603,77,60319077,Xã Ia Ko,
2127,24,Tỉnh Gia Lai,603,78,60319078,Xã Albá,
2128,24,Tỉnh Gia Lai,603,79,60331079,Xã Chư Pưh,
2129,24,Tỉnh Gia Lai,603,80,60331080,Xã Ia Le,
2130,24,Tỉnh Gia Lai,603,81,60331081,Xã Ia Hrú,
2131,24,Tỉnh Gia Lai,603,82,60311082,Phường An Khê,
2132,24,Tỉnh Gia Lai,603,83,60311083,Phường An Bình,
2133,24,Tỉnh Gia Lai,603,84,60311084,Xã Cửu An,
2134,24,Tỉnh Gia Lai,603,85,60327085,Xã Đak Pơ,
2135,24,Tỉnh Gia Lai,603,86,60327086,Xã Ya Hội,
2136,24,Tỉnh Gia Lai,603,87,60303087,Xã Kbang,
2137,24,Tỉnh Gia Lai,603,88,60303088,Xã Kông Bơ La,
2138,24,Tỉnh Gia Lai,603,89,60303089,Xã Tơ Tung,
2139,24,Tỉnh Gia Lai,603,90,60303090,Xã Sơn Lang,
2140,24,Tỉnh Gia Lai,603,91,60303091,Xã Đak Rong,
2141,24,Tỉnh Gia Lai,603,92,60313092,Xã Kông Chro,
2142,24,Tỉnh Gia Lai,603,93,60313093,Xã Ya Ma,
2143,24,Tỉnh Gia Lai,603,94,60313094,Xã Chư Krey,
2144,24,Tỉnh Gia Lai,603,95,60313095,Xã SRó,
2145,24,Tỉnh Gia Lai,603,96,60313096,Xã Đăk Song,
2146,24,Tỉnh Gia Lai,603,97,60313097,Xã Chơ Long,
2147,24,Tỉnh Gia Lai,603,98,60321098,Phường Ayun Pa,
2148,24,Tỉnh Gia Lai,603,99,60321099,Xã Ia Rbol,
2149,24,Tỉnh Gia Lai,603,100,60321100,Xã Ia Sao,
2150,24,Tỉnh Gia Lai,603,101,60329101,Xã Phú Thiện,
2151,24,Tỉnh Gia Lai,603,102,60329102,Xã Chư A Thai,
2152,24,Tỉnh Gia Lai,603,103,60329103,Xã Ia Hiao,
2153,24,Tỉnh Gia Lai,603,104,60320104,Xã Pờ Tó,
2154,24,Tỉnh Gia Lai,603,105,60320105,Xã Ia Pa,
2155,24,Tỉnh Gia Lai,603,106,60320106,Xã Ia Tul,
2156,24,Tỉnh Gia Lai,603,107,60323107,Xã Phú Túc,
2157,24,Tỉnh Gia Lai,603,108,60323108,Xã Ia Dreh,
2158,24,Tỉnh Gia Lai,603,109,60323109,Xã Ia Rsai,
2159,24,Tỉnh Gia Lai,603,110,60323110,Xã Uar,
2160,24,Tỉnh Gia Lai,603,111,60325111,Xã Đak Đoa,
2161,24,Tỉnh Gia Lai,603,112,60325112,Xã Kon Gang,
2162,24,Tỉnh Gia Lai,603,113,60325113,Xã Ia Băng,
2163,24,Tỉnh Gia Lai,603,114,60325114,Xã KDang,
2164,24,Tỉnh Gia Lai,603,115,60325115,Xã Đak Sơmei,
2165,24,Tỉnh Gia Lai,603,116,60305116,Xã Mang Yang,
2166,24,Tỉnh Gia Lai,603,117,60305117,Xã Lơ Pang,
2167,24,Tỉnh Gia Lai,603,118,60305118,Xã Kon Chiêng,
2168,24,Tỉnh Gia Lai,603,119,60305119,Xã Hra,
2169,24,Tỉnh Gia Lai,603,120,60305120,Xã Ayun,
2170,24,Tỉnh Gia Lai,603,121,60309121,Xã Ia Grai,
2171,24,Tỉnh Gia Lai,603,122,60309122,Xã Ia Krái,
2172,24,Tỉnh Gia Lai,603,123,60309123,Xã Ia Hrung,
2173,24,Tỉnh Gia Lai,603,124,60315124,Xã Đức Cơ,
2174,24,Tỉnh Gia Lai,603,125,60315125,Xã Ia Dơk,
2175,24,Tỉnh Gia Lai,603,126,60315126,Xã Ia Krêl,
2176,24,Tỉnh Gia Lai,603,127,50701127,Xã Nhơn Châu,
2177,24,Tỉnh Gia Lai,603,128,60317128,Xã Ia Púch,
2178,24,Tỉnh Gia Lai,603,129,60317129,Xã Ia Mơ,
2179,24,Tỉnh Gia Lai,603,130,60315130,Xã Ia Pnôn,
2180,24,Tỉnh Gia Lai,603,131,60315131,Xã Ia Nan,
2181,24,Tỉnh Gia Lai,603,132,60315132,Xã Ia Dom,
2182,24,Tỉnh Gia Lai,603,133,60309133,Xã Ia Chia,
2183,24,Tỉnh Gia Lai,603,134,60309134,Xã Ia O,
2184,24,Tỉnh Gia Lai,603,135,60303135,Xã Krong,
2276,25,Tỉnh Đắk Lắk,605,1,60501001,Xã Hoà Phú,
2277,25,Tỉnh Đắk Lắk,605,2,60501002,Phường Buôn Ma Thuột,
2278,25,Tỉnh Đắk Lắk,605,3,60501003,Phường Tân An,
2279,25,Tỉnh Đắk Lắk,605,4,60501004,Phường Tân Lập,
2280,25,Tỉnh Đắk Lắk,605,5,60501005,Phường Thành Nhất,
2281,25,Tỉnh Đắk Lắk,605,6,60501006,Phường Ea Kao,
2282,25,Tỉnh Đắk Lắk,605,7,60509007,Xã Ea Drông,
2283,25,Tỉnh Đắk Lắk,605,8,60509008,Phường Buôn Hồ,
2284,25,Tỉnh Đắk Lắk,605,9,60509009,Phường Cư Bao,
2285,25,Tỉnh Đắk Lắk,605,10,60505010,Xã Ea Súp,
2286,25,Tỉnh Đắk Lắk,605,11,60505011,Xã Ea Rốk,
2287,25,Tỉnh Đắk Lắk,605,12,60505012,Xã Ea Bung,
2288,25,Tỉnh Đắk Lắk,605,13,60505013,Xã Ia Rvê,
2289,25,Tỉnh Đắk Lắk,605,14,60505014,Xã Ia Lốp,
2290,25,Tỉnh Đắk Lắk,605,15,60511015,Xã Ea Wer,
2291,25,Tỉnh Đắk Lắk,605,16,60511016,Xã Ea Nuôl,
2292,25,Tỉnh Đắk Lắk,605,17,60511017,Xã Buôn Đôn,
2293,25,Tỉnh Đắk Lắk,605,18,60513018,Xã Ea Kiết,
2294,25,Tỉnh Đắk Lắk,605,19,60513019,Xã Ea M’Droh,
2295,25,Tỉnh Đắk Lắk,605,20,60513020,Xã Quảng Phú,
2296,25,Tỉnh Đắk Lắk,605,21,60513021,Xã Cuôr Đăng,
2297,25,Tỉnh Đắk Lắk,605,22,60513022,Xã Cư M’gar,
2298,25,Tỉnh Đắk Lắk,605,23,60513023,Xã Ea Tul,
2299,25,Tỉnh Đắk Lắk,605,24,60539024,Xã Pơng Drang,
2300,25,Tỉnh Đắk Lắk,605,25,60539025,Xã Krông Búk,
2301,25,Tỉnh Đắk Lắk,605,26,60539026,Xã Cư Pơng,
2302,25,Tỉnh Đắk Lắk,605,27,60503027,Xã Ea Khăl,
2303,25,Tỉnh Đắk Lắk,605,28,60503028,Xã Ea Drăng,
2304,25,Tỉnh Đắk Lắk,605,29,60503029,Xã Ea Wy,
2305,25,Tỉnh Đắk Lắk,605,30,60503030,Xã Ea H’leo,
2306,25,Tỉnh Đắk Lắk,605,31,60503031,Xã Ea Hiao,
2307,25,Tỉnh Đắk Lắk,605,32,60507032,Xã Krông Năng,
2308,25,Tỉnh Đắk Lắk,605,33,60507033,Xã Dliê Ya,
2309,25,Tỉnh Đắk Lắk,605,34,60507034,Xã Tam Giang,
2310,25,Tỉnh Đắk Lắk,605,35,60507035,Xã Phú Xuân,
2311,25,Tỉnh Đắk Lắk,605,36,60519036,Xã Krông Pắc,
2312,25,Tỉnh Đắk Lắk,605,37,60519037,Xã Ea Knuếc,
2313,25,Tỉnh Đắk Lắk,605,38,60519038,Xã Tân Tiến,
2314,25,Tỉnh Đắk Lắk,605,39,60519039,Xã Ea Phê,
2315,25,Tỉnh Đắk Lắk,605,40,60519040,Xã Ea Kly,
2316,25,Tỉnh Đắk Lắk,605,41,60519041,Xã Vụ Bổn,
2317,25,Tỉnh Đắk Lắk,605,42,60515042,Xã Ea Kar,
2318,25,Tỉnh Đắk Lắk,605,43,60515043,Xã Ea Ô,
2319,25,Tỉnh Đắk Lắk,605,44,60515044,Xã Ea Knốp,
2320,25,Tỉnh Đắk Lắk,605,45,60515045,Xã Cư Yang,
2321,25,Tỉnh Đắk Lắk,605,46,60515046,Xã Ea Păl,
2322,25,Tỉnh Đắk Lắk,605,47,60517047,Xã M’Drắk,
2323,25,Tỉnh Đắk Lắk,605,48,60517048,Xã Ea Riêng,
2324,25,Tỉnh Đắk Lắk,605,49,60517049,Xã Cư M’ta,
2325,25,Tỉnh Đắk Lắk,605,50,60517050,Xã Krông Á,
2326,25,Tỉnh Đắk Lắk,605,51,60517051,Xã Cư Prao,
2327,25,Tỉnh Đắk Lắk,605,52,60517052,Xã Ea Trang,
2328,25,Tỉnh Đắk Lắk,605,53,60525053,Xã Hoà Sơn,
2329,25,Tỉnh Đắk Lắk,605,54,60525054,Xã Dang Kang,
2330,25,Tỉnh Đắk Lắk,605,55,60525055,Xã Krông Bông,
2331,25,Tỉnh Đắk Lắk,605,56,60525056,Xã Yang Mao,
2332,25,Tỉnh Đắk Lắk,605,57,60525057,Xã Cư Pui,
2333,25,Tỉnh Đắk Lắk,605,58,60531058,Xã Liên Sơn Lắk,
2334,25,Tỉnh Đắk Lắk,605,59,60531059,Xã Đắk Liêng,
2335,25,Tỉnh Đắk Lắk,605,60,60531060,Xã Nam Ka,
2336,25,Tỉnh Đắk Lắk,605,61,60531061,Xã Đắk Phơi,
2337,25,Tỉnh Đắk Lắk,605,62,60531062,Xã Krông Nô,
2338,25,Tỉnh Đắk Lắk,605,63,60537063,Xã Ea Ning,
2339,25,Tỉnh Đắk Lắk,605,64,60537064,Xã Dray Bhăng,
2340,25,Tỉnh Đắk Lắk,605,65,60537065,Xã Ea Ktur,
2341,25,Tỉnh Đắk Lắk,605,66,60523066,Xã Krông Ana,
2342,25,Tỉnh Đắk Lắk,605,67,60523067,Xã Dur Kmăl,
2343,25,Tỉnh Đắk Lắk,605,68,60523068,Xã Ea Na,
2242,25,Tỉnh Đắk Lắk,605,69,50901069,Phường Tuy Hòa,
2243,25,Tỉnh Đắk Lắk,605,70,50901070,Phường Phú Yên,
2244,25,Tỉnh Đắk Lắk,605,71,50901071,Phường Bình Kiến,
2245,25,Tỉnh Đắk Lắk,605,72,50905072,Xã Xuân Thọ,
2246,25,Tỉnh Đắk Lắk,605,73,50905073,Xã Xuân Cảnh,
2247,25,Tỉnh Đắk Lắk,605,74,50905074,Xã Xuân Lộc,
2248,25,Tỉnh Đắk Lắk,605,75,50905075,Phường Xuân Đài,
2249,25,Tỉnh Đắk Lắk,605,76,50905076,Phường Sông Cầu,
2250,25,Tỉnh Đắk Lắk,605,77,50911077,Xã Hòa Xuân,
2251,25,Tỉnh Đắk Lắk,605,78,50911078,Phường Đông Hòa,
2252,25,Tỉnh Đắk Lắk,605,79,50911079,Phường Hòa Hiệp,
2253,25,Tỉnh Đắk Lắk,605,80,50907080,Xã Tuy An Bắc,
2254,25,Tỉnh Đắk Lắk,605,81,50907081,Xã Tuy An Đông,
2255,25,Tỉnh Đắk Lắk,605,82,50907082,Xã Ô Loan,
2256,25,Tỉnh Đắk Lắk,605,83,50907083,Xã Tuy An Nam,
2257,25,Tỉnh Đắk Lắk,605,84,50907084,Xã Tuy An Tây,
2258,25,Tỉnh Đắk Lắk,605,85,50915085,Xã Phú Hòa 1,
2259,25,Tỉnh Đắk Lắk,605,86,50915086,Xã Phú Hòa 2,
2260,25,Tỉnh Đắk Lắk,605,87,50912087,Xã Tây Hòa,
2261,25,Tỉnh Đắk Lắk,605,88,50912088,Xã Hòa Thịnh,
2262,25,Tỉnh Đắk Lắk,605,89,50912089,Xã Hòa Mỹ,
2263,25,Tỉnh Đắk Lắk,605,90,50912090,Xã Sơn Thành,
2264,25,Tỉnh Đắk Lắk,605,91,50909091,Xã Sơn Hòa,
2265,25,Tỉnh Đắk Lắk,605,92,50909092,Xã Vân Hòa,
2266,25,Tỉnh Đắk Lắk,605,93,50909093,Xã Tây Sơn,
2267,25,Tỉnh Đắk Lắk,605,94,50909094,Xã Suối Trai,
2268,25,Tỉnh Đắk Lắk,605,95,50913095,Xã Ea Ly,
2269,25,Tỉnh Đắk Lắk,605,96,50913096,Xã Ea Bá,
2270,25,Tỉnh Đắk Lắk,605,97,50913097,Xã Đức Bình,
2271,25,Tỉnh Đắk Lắk,605,98,50913098,Xã Sông Hinh,
2272,25,Tỉnh Đắk Lắk,605,99,50903099,Xã Xuân Lãnh,
2273,25,Tỉnh Đắk Lắk,605,100,50903100,Xã Phú Mỡ,
2274,25,Tỉnh Đắk Lắk,605,101,50903101,Xã Xuân Phước,
2275,25,Tỉnh Đắk Lắk,605,102,50903102,Xã Đồng Xuân,
2344,26,Tỉnh Lâm Đồng,703,1,70301001,Phường Xuân Hương - Đà Lạt,
2345,26,Tỉnh Lâm Đồng,703,2,70301002,Phường Cam Ly - Đà Lạt,
2346,26,Tỉnh Lâm Đồng,703,3,70301003,Phường Lâm Viên - Đà Lạt,
2347,26,Tỉnh Lâm Đồng,703,4,70301004,Phường Xuân Trường - Đà Lạt,
2348,26,Tỉnh Lâm Đồng,703,5,70305005,Phường Langbiang - Đà Lạt,
2349,26,Tỉnh Lâm Đồng,703,6,70303006,Phường 1 Bảo Lộc,
2350,26,Tỉnh Lâm Đồng,703,7,70303007,Phường 2 Bảo Lộc,
2351,26,Tỉnh Lâm Đồng,703,8,70303008,Phường 3 Bảo Lộc,
2352,26,Tỉnh Lâm Đồng,703,9,70303009,Phường B' Lao,
2353,26,Tỉnh Lâm Đồng,703,10,70305010,Xã Lạc Dương,
2354,26,Tỉnh Lâm Đồng,703,11,70307011,Xã Đơn Dương,
2355,26,Tỉnh Lâm Đồng,703,12,70307012,Xã Ka Đô,
2356,26,Tỉnh Lâm Đồng,703,13,70307013,Xã Quảng Lập,
2357,26,Tỉnh Lâm Đồng,703,14,70307014,Xã D'Ran,
2358,26,Tỉnh Lâm Đồng,703,15,70309015,Xã Hiệp Thạnh,
2359,26,Tỉnh Lâm Đồng,703,16,70309016,Xã Đức Trọng,
2360,26,Tỉnh Lâm Đồng,703,17,70309017,Xã Tân Hội,
2361,26,Tỉnh Lâm Đồng,703,18,70309018,Xã Tà Hine,
2362,26,Tỉnh Lâm Đồng,703,19,70309019,Xã Tà Năng,
2364,26,Tỉnh Lâm Đồng,703,20,70311020,Xã Đinh Văn - Lâm Hà,
2365,26,Tỉnh Lâm Đồng,703,21,70311021,Xã Phú Sơn - Lâm Hà,
2366,26,Tỉnh Lâm Đồng,703,22,70311022,Xã Nam Hà - Lâm Hà,
2367,26,Tỉnh Lâm Đồng,703,23,70311023,Xã Nam Ban - Lâm Hà,
2368,26,Tỉnh Lâm Đồng,703,24,70311024,Xã Tân Hà - Lâm Hà,
2369,26,Tỉnh Lâm Đồng,703,25,70311025,Xã Phúc Thọ - Lâm Hà,
2370,26,Tỉnh Lâm Đồng,703,26,70323026,Xã Đam Rông 1,
2371,26,Tỉnh Lâm Đồng,703,27,70323027,Xã Đam Rông 2,
2372,26,Tỉnh Lâm Đồng,703,28,70323028,Xã Đam Rông 3,
2373,26,Tỉnh Lâm Đồng,703,29,70323029,Xã Đam Rông 4,
2374,26,Tỉnh Lâm Đồng,703,30,70315030,Xã Di Linh,
2375,26,Tỉnh Lâm Đồng,703,31,70315031,Xã Hoà Ninh,
2376,26,Tỉnh Lâm Đồng,703,32,70315032,Xã Hoà Bắc,
2377,26,Tỉnh Lâm Đồng,703,33,70315033,Xã Đinh Trang Thượng,
2378,26,Tỉnh Lâm Đồng,703,34,70315034,Xã Bảo Thuận,
2379,26,Tỉnh Lâm Đồng,703,35,70315035,Xã Sơn Điền,
2380,26,Tỉnh Lâm Đồng,703,36,70315036,Xã Gia Hiệp,
2381,26,Tỉnh Lâm Đồng,703,37,70313037,Xã Bảo Lâm 1,
2382,26,Tỉnh Lâm Đồng,703,38,70313038,Xã Bảo Lâm 2,
2383,26,Tỉnh Lâm Đồng,703,39,70313039,Xã Bảo Lâm 3,
2384,26,Tỉnh Lâm Đồng,703,40,70313040,Xã Bảo Lâm 4,
2385,26,Tỉnh Lâm Đồng,703,41,70313041,Xã Bảo Lâm 5,
2386,26,Tỉnh Lâm Đồng,703,42,70317042,Xã Đạ Huoai,
2387,26,Tỉnh Lâm Đồng,703,43,70317043,Xã Đạ Huoai 2,
2388,26,Tỉnh Lâm Đồng,703,44,70317044,Xã Đạ Huoai 3,
2389,26,Tỉnh Lâm Đồng,703,45,70317045,Xã Đạ Tẻh,
2390,26,Tỉnh Lâm Đồng,703,46,70317046,Xã Đạ Tẻh 2,
2391,26,Tỉnh Lâm Đồng,703,47,70317047,Xã Đạ Tẻh 3,
2392,26,Tỉnh Lâm Đồng,703,48,70317048,Xã Cát Tiên,
2393,26,Tỉnh Lâm Đồng,703,49,70317049,Xã Cát Tiên 2,
2394,26,Tỉnh Lâm Đồng,703,50,70317050,Xã Cát Tiên 3,
2395,26,Tỉnh Lâm Đồng,703,51,71501051,Phường Hàm Thắng,
2396,26,Tỉnh Lâm Đồng,703,52,71501052,Phường Bình Thuận,
2397,26,Tỉnh Lâm Đồng,703,53,71501053,Phường Mũi Né,
